Format,MoTeC CSV File,,,Workbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.422,3,14.23,23.86,31.65,45.36,79.86,72.24,10800,131.3,139.5,131.8,10102,0,1.253,2.505,201.3,-512.8,0,-512.8,227,44.39,8.39,6.19,6.26,100,99.99,67.38,100,1,0.998,0.919,0.853,44.81,92.06,92.06,92.06,-50.9,0,0,0.546,0,0,8.561,5.682,26.6,99.8,-10075,13,14,0.89,0.89,938.1,36.199,0,0,0,0,0,14.255,2,4,1,2,1,0,0,0,12,700.2,47.2238301,14.7586889,177.04,130313.6,40922,126.8,1,0,0,0,65,-257,-856,0.09,0,0,0,0,0,0.2,47.4,32.1,2.59,6.89,0.77,496.83,267.6,73.2,0,1662296592,54,58,35,35,255,255,1,1,0,0,0,0,0,0,0,0,105,110,163,182,75,249,0,0,0,0,0,0,1,1,57,26,2509,99.79,-3.66,2,60.66,-46.71,96.13,99.79,9.4,0,-0.03,0.24,1,0,3,14,0,15,129.8,4.981,8.068,3017.7,0,0.71,0,0,0,0,0,0,0,0,32.5,1,0,419,0,0,0.2828,0.2922,6,0,0,95.84,59.68,0,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.424,3,14.23,23.9,31.41,45.47,79.86,72.36,10788,131.4,139.3,132,10106,0,1.253,2.504,201.4,-512.5,0,-512.5,227.2,44.43,8.39,6.2,6.25,100,99.99,67.39,100,1,0.998,0.918,0.855,44.92,92.08,92.08,92.08,-50.9,0,0,0.546,0,0,8.561,5.682,26.6,99.8,-10075,13,14,0.89,0.89,938.1,36.217,0,0,0,0,0,14.257,2,4,1,2,1,0,0,0,12,700.2,47.2238288,14.758689,176.97,130313.6,40922,126.9,1,0,0,0,65,-257,-856,0.09,0,0,0,0,0,0.2,47.4,32.1,2.59,6.89,0.77,496.83,267.6,73.2,0,1662296592,54,58,35,35,255,255,1,1,0,0,0,0,0,0,0,0,105,110,163,182,75,249,0,0,0,0,0,0,1,1,57,26,2510,99.79,-3.66,2,60.66,-46.71,96.13,99.79,9.4,0,-0.02,0.25,1,0,3,14,0,15,129.8,4.981,8.068,3017.7,0,0.71,0,0,0,0,0,0,0,0,32.5,1,0,419,0,0,0.2828,0.2922,6,0,0,95.84,59.89,0,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.426,3,14.23,23.86,31.21,45.57,79.86,72.47,10776,131.4,139.1,132.1,10111,0,1.253,2.504,201.4,-512.3,0,-512.3,227.5,44.48,8.4,6.21,6.23,100,99.99,67.39,100,1,0.998,0.918,0.856,45.02,92.09,92.09,92.09,-50.8,0,0,0.546,0,0,8.561,5.682,26.6,99.8,-10075,13,14,0.89,0.89,938.1,36.236,0,0,0,0,0,14.258,2,4,1,2,1,0,0,0,12,700.2,47.2238276,14.7586892,176.9,130313.6,40922,126.9,1,0,0,0,65,-257,-856,0.09,0,0,0,0,0,0.2,47.4,32.1,2.59,6.89,0.77,496.83,267.6,73.2,0,1662296592,54,58,35,35,255,255,1,1,0,0,0,0,0,0,0,0,105,110,163,182,75,249,0,0,0,0,0,0,1,1,57,26,2510,99.79,-3.66,2,60.66,-46.71,96.13,99.79,9.4,0,-0.02,0.26,1,0,3,14,0,15,129.9,4.981,8.068,3017.7,0,0.72,0,0,0,0,0,0,0,0,32.5,1,0,419,0,0,0.2828,0.2922,6,0,0,95.84,60.1,0,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.428,3,14.23,23.9,31.09,45.67,79.86,72.58,10764,131.5,138.9,132.3,10116,0,1.253,2.504,201.4,-512,0,-512,227.7,44.53,8.41,6.22,6.22,100,99.99,67.39,100,1,0.998,0.917,0.857,45.12,92.1,92.1,92.1,-50.8,0,0,0.546,0,0,8.561,5.682,26.6,99.8,-10075,13,14,0.89,0.89,938.1,36.254,0,0,0,0,0,14.26,2,4,1,2,1,0,0,0,12,700.2,47.2238263,14.7586893,176.83,130313.6,40922,127,1,0,0,0,65,-257,-856,0.09,0,0,0,0,0,0.2,47.4,32.1,2.59,6.89,0.77,496.83,267.6,73.2,0,1662296592,54,64,35,35,255,255,1,1,0,0,0,0,0,0,0,0,105,110,163,182,75,249,0,0,0,0,0,0,1,1,57,26,2510,99.79,-3.66,2,60.66,-46.71,96.13,99.79,9.4,0,-0.01,0.26,1,0,3,14,0,15,129.9,4.981,8.068,3017.7,0,0.72,0,0,0,0,0,0,0,0,32.5,1,0,419,0,0,0.2828,0.2922,6,0,0,95.84,60.31,0,-1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.43,3,14.23,24.1,31.01,45.76,79.85,72.58,10754,131.6,138.7,132.3,10118,0,1.253,2.504,201.4,-511.9,0,-511.9,228,44.6,8.42,6.21,6.17,100,99.99,67.4,100,1,0.998,0.916,0.857,45.14,92.11,92.12,92.12,-50.8,0,0,0.612,0,0,8.561,5.682,26.6,99.8,-10075,13,14,0.89,0.89,938.1,36.273,0,0,0,0,0,14.262,2,4,1,2,1,0,0,0,12,700.2,47.2238251,14.7586895,176.75,130313.6,40922,127.1,1,0,0,0,65,-257,-856,0.09,0,0,0,0,0,0.2,47.4,32.1,2.59,6.89,0.77,496.83,267.6,73.2,0,1662296592,54,64,35,35,255,255,1,1,0,0,0,0,0,0,0,0,105,110,163,182,75,249,0,0,0,0,0,0,1,1,57,26,2510,99.79,-3.66,2,60.66,-46.71,96.13,99.79,9.4,0,-0.01,0.27,1,0,3,14,0,15,129.9,4.981,8.068,3017.7,0,0.73,0,0,0,0,0,0,0,0,32.5,1,0,419,0,0,0.2828,0.2922,6,0,0,95.84,60.52,0,-1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.432,3,14.23,24.26,30.93,45.85,79.85,72.58,10745,131.6,138.5,132.4,10121,0,1.254,2.504,201.4,-511.7,0,-511.7,228.3,44.67,8.42,6.21,6.12,100,99.99,67.41,100,1,0.998,0.915,0.857,45.16,92.12,92.13,92.13,-50.8,0,0,0.678,0,0,8.561,5.682,26.6,99.8,-10075,13,14,0.89,0.89,938.1,36.291,0,0,0,0,0,14.264,2,4,1,2,1,0,0,0,12,700.2,47.2238238,14.7586896,176.68,130313.6,40922,127.2,1,0,0,0,65,-257,-856,0.09,0,0,0,0,0,0.2,47.4,32.1,2.59,6.89,0.77,496.83,267.6,73.2,0,1662296592,54,64,35,35,255,255,1,1,0,0,0,0,0,0,0,0,105,110,163,182,75,249,0,0,0,0,0,0,1,1,57,26,2510,99.79,-3.66,2,60.66,-46.71,96.13,99.79,9.4,0,0,0.28,1,0,3,14,0,15,130,4.981,8.068,3017.7,0,0.73,0,0,0,0,0,0,0,0,32.5,1,0,419,0,0,0.2828,0.2922,6,0,0,95.85,60.73,0,-1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.434,3,14.23,24.32,30.89,45.93,79.84,72.58,10735,131.7,138.2,132.4,10123,0,1.254,2.505,201.5,-511.6,0,-511.6,228.7,44.73,8.43,6.2,6.08,100,99.99,67.41,100,1,0.997,0.915,0.856,45.18,92.13,92.15,92.15,-50.8,0,0,0.743,0,0,8.561,5.682,26.6,99.8,-10075,13,14,0.89,0.89,938.1,36.31,0,0,0,0,0,14.265,2,4,1,2,1,0,0,0,12,700.2,47.2238225,14.7586897,176.61,130313.6,40922,127.2,1,0,0,0,65,-257,-856,0.09,0,0,0,0,0,0.2,47.4,32.1,2.59,6.89,0.77,496.83,267.6,73.2,0,1662296592,54,64,35,35,255,255,1,1,0,0,0,0,0,0,0,0,105,110,163,182,75,249,0,0,0,0,0,0,1,1,57,26,2510,99.79,-3.66,2,60.66,-46.71,96.13,99.79,9.4,0,0,0.29,1,0,3,14,0,15,130,4.981,8.068,3017.7,0,0.74,0,0,0,0,0,0,0,0,32.5,1,0,419,0,0,0.2828,0.2922,6,0,0,95.85,60.94,0,-1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.436,3,14.23,24.4,30.85,46.02,79.84,72.58,10726,131.7,138,132.5,10126,0,1.255,2.505,201.5,-511.5,0,-511.5,229,44.8,8.43,6.2,6.03,100,99.99,67.42,100,1,0.997,0.914,0.856,45.2,92.14,92.16,92.16,-50.8,0,0,0.809,0,0,8.561,5.682,26.6,99.8,-10075,13,14,0.89,0.89,938.1,36.328,0,0,0,0,0,14.267,2,4,1,2,1,0,0,0,12,700.2,47.2238213,14.7586899,176.54,130313.6,40922,127.3,1,0,0,0,65,-257,-856,0.09,0,0,0,0,0,0.2,47.4,32.1,2.59,6.89,0.77,496.83,267.6,73.2,0,1662296592,54,64,35,35,255,255,1,1,0,0,0,0,0,0,0,0,105,110,163,182,75,249,0,0,0,0,0,0,1,1,57,26,2510,99.79,-3.66,2,60.66,-46.71,96.13,99.79,9.4,0,0.01,0.29,1,0,3,14,0,15,130.1,4.981,8.068,3017.7,0,0.74,0,0,0,0,0,0,0,0,32.5,1,0,419,0,0,0.2828,0.2922,6,0,0,95.85,61.15,0,-1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.438,3,14.23,24.48,30.85,46.11,79.83,72.58,10716,131.8,137.8,132.5,10128,0,1.255,2.505,201.5,-511.3,0,-511.3,229.3,44.87,8.44,6.19,5.98,100,99.99,67.43,100,1,0.997,0.913,0.856,45.22,92.15,92.18,92.18,-50.8,0,0,0.875,0,0,8.561,5.682,26.6,99.8,-10075,13,14,0.89,0.89,938.1,36.347,0,0,0,0,0,14.269,2,4,1,2,1,0,0,0,12,700.2,47.22382,14.75869,176.47,130313.7,40922,127.4,1,0,0,0,65,-257,-856,0.09,0,0,0,0,0,0.2,47.4,32.1,2.59,6.89,0.77,496.83,267.6,73.2,0,1662296592,54,64,35,35,255,255,1,1,0,0,0,0,0,0,0,0,107,194,163,171,76,7,0,0,0,0,0,0,1,1,57,227,2510,99.79,-3.66,2,60.76,-46.71,96.13,99.79,9.4,0,0.01,0.3,1,0,3,14,0,15,130.1,4.981,8.068,3017.7,0,0.75,0,0,0,0,0,0,0,0,32.5,1,0,419,0,0,0.2828,0.2922,6,0,0,95.85,61.36,0,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.44,3,14.23,24.68,30.93,46.23,79.82,72.86,10718,131.9,137.9,132.5,10133,0,1.255,2.505,201.5,-511.1,0,-511.1,229.6,44.92,8.45,6.15,5.93,100,99.99,67.44,100,1,0.997,0.913,0.857,45.41,92.15,92.18,92.18,-50.8,0,0,0.875,0,0,8.561,5.682,26.6,99.8,-10075,13,14,0.89,0.89,938.1,36.37,0,0,0,0,0,14.272,2,4,1,2,1,0,0,0,12,700.2,47.22382,14.75869,176.47,130313.7,40922,127.4,1,0,0,0,65,-257,-856,0.09,0,0,0,0,0,0.2,47.4,32.1,2.59,6.89,0.77,496.83,267.6,73.2,0,1662296592,54,64,35,35,255,255,1,1,0,0,0,0,0,0,0,0,107,194,163,171,76,7,0,0,0,0,0,0,1,1,57,227,2510,99.79,-3.66,2,60.76,-46.71,96.13,99.79,9.4,0,0,0.31,1,0,3,14,0,15,130.2,4.981,8.068,3017.7,0,0.75,0,0,0,0,0,0,0,0,32.5,1,0,419,0,0,0.2828,0.2922,6,0,0,95.85,61.57,0,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.442,3,14.23,24.82,30.97,46.35,79.8,73.15,10721,131.9,138.1,132.6,10138,0,1.254,2.505,201.4,-510.8,0,-510.8,229.8,44.97,8.45,6.11,5.87,100,99.99,67.45,100,1,0.997,0.913,0.858,45.6,92.15,92.19,92.19,-50.8,0,0,0.875,0,0,8.561,5.682,26.6,99.8,-10075,13,14,0.89,0.89,938.1,36.393,0,0,0,0,0,14.275,2,4,1,2,1,0,0,0,12,700.2,47.22382,14.75869,176.47,130313.7,40922,127.4,1,0,0,0,65,-257,-856,0.09,0,0,0,0,0,0.2,47.4,32.1,2.59,6.89,0.77,496.83,267.6,73.2,0,1662296592,54,64,35,35,255,255,1,1,0,0,0,0,0,0,0,0,107,194,163,171,76,7,0,0,0,0,0,0,1,1,57,227,2510,99.79,-3.66,2,60.76,-46.71,96.13,99.79,9.4,0,0,0.31,1,0,3,14,0,15,130.2,4.981,8.068,3017.7,0,0.75,0,0,0,0,0,0,0,0,32.5,1,0,419,0,0,0.2828,0.2922,6,0,0,95.85,61.78,0,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.444,3,14.23,24.92,31.01,46.48,79.79,73.43,10723,132,138.2,132.6,10142,0,1.254,2.504,201.4,-510.6,0,-510.6,230.1,45.02,8.46,6.08,5.82,100,99.99,67.45,100,1,0.997,0.912,0.858,45.78,92.14,92.19,92.19,-50.8,0,0,0.875,0,0,8.561,5.682,26.6,99.8,-10075,13,14,0.89,0.89,938.1,36.416,0,0,0,0,0,14.278,2,4,1,2,1,0,0,0,12,700.2,47.22382,14.75869,176.47,130313.7,40922,127.4,1,0,0,0,65,-257,-856,0.09,0,0,0,0,0,0.2,47.4,32.1,2.59,6.89,0.77,496.83,267.6,73.2,0,1662296592,54,64,35,35,255,255,1,1,0,0,0,0,0,0,0,0,107,194,163,171,76,7,0,0,0,0,0,0,1,1,57,227,2510,99.79,-3.66,2,60.76,-46.71,96.13,99.79,9.4,0,-0.01,0.31,1,0,3,14,0,15,130.3,4.981,8.068,3017.7,0,0.75,0,0,0,0,0,0,0,0,32.5,1,0,419,0,0,0.2828,0.2923,6,0,0,95.85,61.99,0,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.446,3,14.23,25.19,31.01,46.6,79.77,73.72,10726,132,138.4,132.7,10147,0,1.253,2.504,201.3,-510.3,0,-510.3,230.4,45.07,8.46,6.04,5.76,100,99.99,67.46,100,1,0.997,0.912,0.859,45.97,92.14,92.2,92.2,-50.8,0,0,0.875,0,0,8.561,5.682,26.6,99.8,-10075,13,14,0.89,0.89,938.1,36.439,0,0,0,0,0,14.28,2,4,1,2,1,0,0,0,12,700.2,47.22382,14.75869,176.47,130313.7,40922,127.4,1,0,0,0,65,-257,-856,0.09,0,0,0,0,0,0.2,47.4,32.1,2.59,6.89,0.77,496.83,267.6,73.2,0,1662296592,54,64,35,35,255,255,1,1,0,0,0,0,0,0,0,0,107,194,163,171,76,7,0,0,0,0,0,0,1,1,57,227,2510,99.79,-3.66,2,60.76,-46.71,96.13,99.79,9.4,0,-0.02,0.32,1,0,3,14,0,15,130.3,4.981,8.068,3017.7,0,0.75,0,0,0,0,0,0,0,0,32.5,1,0,419,0,0,0.2828,0.2923,6,0,0,95.85,62.2,0,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.448,3,14.23,25.12,30.93,46.72,79.76,74,10728,132.1,138.5,132.7,10152,0,1.253,2.504,201.3,-510.1,0,-510.1,230.7,45.12,8.47,6,5.71,100,99.99,67.47,100,1,0.997,0.912,0.86,46.16,92.14,92.2,92.2,-50.8,0,0,0.875,0,0,8.561,5.682,26.6,99.8,-10075,13,14,0.89,0.89,938.1,36.461,0,0,0,0,0,14.283,2,4,1,2,1,0,0,0,12,700.2,47.22382,14.75869,176.47,130313.7,40922,127.4,1,0,0,0,65,-257,-856,0.09,0,0,0,0,0,0.2,47.4,32.1,2.59,6.89,0.77,496.83,267.6,73.2,0,1662296592,54,142,35,35,255,255,1,1,0,0,0,0,0,0,0,0,108,22,163,157,76,19,0,0,0,0,0,0,1,1,57,227,2510,99.79,-3.66,2,60.76,-46.71,96.13,99.79,9.4,0,-0.02,0.32,1,0,3,14,0,15,130.4,4.981,8.068,3017.7,0,0.76,0,0,0,0,0,0,0,0,32.5,1,0,419,0,0,0.2828,0.2923,6,0,0,95.85,62.41,0,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.45,3,14.23,25.1,30.97,46.91,79.77,74.31,10736,132.1,138.5,132.7,10156,0,1.253,2.504,201.2,-509.8,0,-509.8,230.8,45.16,8.48,5.97,5.66,100,99.99,67.48,100,1,0.997,0.912,0.86,46.34,92.13,92.18,92.18,-50.8,0,0,0.912,0,0,8.561,5.682,26.6,99.8,-10075,13,14,0.89,0.89,938.1,36.484,0,0,0,0,0,14.286,2,4,1,2,1,0,0,0,12,700.2,47.22382,14.75869,176.47,130313.7,40922,127.4,1,0,0,0,65,-257,-856,0.09,0,0,0,0,0,0.2,47.4,32.1,2.59,6.89,0.77,496.83,267.6,73.2,0,1662296592,54,142,35,35,255,255,1,1,0,0,0,0,0,0,0,0,108,22,163,157,76,19,0,0,0,0,0,0,1,1,57,227,2510,99.79,-3.66,2,60.76,-46.71,96.13,99.79,9.4,0,-0.03,0.33,1,0,3,14,0,15,130.4,4.981,8.068,3017.7,0,0.76,0,0,0,0,0,0,0,0,32.5,1,0,419,0,0,0.2828,0.2923,6,0,0,95.84,62.62,0,-1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.452,3,14.23,25.16,31.01,47.1,79.78,74.62,10745,132.1,138.5,132.6,10159,0,1.253,2.504,201.1,-509.6,0,-509.6,231,45.19,8.48,5.93,5.62,100,99.99,67.48,100,1,0.997,0.912,0.86,46.52,92.12,92.16,92.16,-50.8,0,0,0.95,0,0,8.561,5.682,26.6,99.8,-10074,13,14,0.89,0.89,938.1,36.507,0,0,0,0,0,14.289,2,4,1,2,1,0,0,0,12,700.2,47.22382,14.75869,176.47,130313.7,40922,127.4,1,0,0,0,65,-257,-856,0.09,0,0,0,0,0,0.2,47.4,32.1,2.59,6.89,0.77,496.83,267.6,73.2,0,1662296592,54,142,35,35,255,255,1,1,0,0,0,0,0,0,0,0,108,22,163,157,76,19,0,0,0,0,0,0,1,1,57,227,2510,99.79,-3.66,2,60.76,-46.71,96.13,99.79,9.4,0,-0.04,0.34,1,0,3,14,0,15,130.5,4.981,8.068,3017.7,0,0.76,0,0,0,0,0,0,0,0,32.5,1,0,419,0,0,0.2828,0.2923,6,0,0,95.84,62.83,0,-1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.454,3,14.23,25.35,31.09,47.3,79.79,74.94,10753,132.2,138.5,132.6,10163,0,1.253,2.504,201.1,-509.4,0,-509.4,231.1,45.23,8.49,5.9,5.57,100,99.99,67.49,100,1,0.997,0.912,0.861,46.7,92.1,92.15,92.15,-50.8,0,0,0.987,0,0,8.561,5.682,26.6,99.8,-10074,13,14,0.89,0.89,938.1,36.53,0,0,0,0,0,14.292,2,4,1,2,1,0,0,0,12,700.2,47.22382,14.75869,176.47,130313.7,40922,127.4,1,0,0,0,65,-257,-856,0.09,0,0,0,0,0,0.2,47.4,32.1,2.59,6.89,0.77,496.83,267.6,73.2,0,1662296592,54,142,35,35,255,255,1,1,0,0,0,0,0,0,0,0,108,22,163,157,76,19,0,0,0,0,0,0,1,1,57,227,2511,99.79,-3.66,2,60.76,-46.71,96.13,99.79,9.4,0,-0.04,0.34,1,0,3,14,0,15,130.5,4.981,8.068,3017.7,0,0.76,0,0,0,0,0,0,0,0,32.5,1,0,419,0,0,0.2828,0.2923,6,0,0,95.84,63.04,0,-0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.456,3,14.23,25.37,31.09,47.49,79.8,75.25,10762,132.2,138.5,132.5,10166,0,1.253,2.504,201,-509.1,0,-509.1,231.3,45.26,8.49,5.86,5.53,100,99.99,67.49,100,1,0.996,0.912,0.861,46.88,92.09,92.13,92.13,-50.7,0,0,1.025,0,0,8.561,5.682,26.6,99.8,-10074,13,14,0.89,0.89,938.1,36.553,0,0,0,0,0,14.295,2,4,1,2,1,0,0,0,12,700.2,47.22382,14.75869,176.47,130313.7,40922,127.4,1,0,0,0,65,-257,-856,0.09,0,0,0,0,0,0.2,47.4,32.1,2.59,6.89,0.77,496.83,267.6,73.2,0,1662296592,54,142,35,35,255,255,1,1,0,0,0,0,0,0,0,0,108,22,163,157,76,19,0,0,0,0,0,0,1,1,57,227,2511,99.79,-3.66,2,60.76,-46.71,96.13,99.79,9.4,0,-0.05,0.34,1,0,3,14,0,15,130.6,4.981,8.068,3017.7,0,0.76,0,0,0,0,0,0,0,0,32.5,1,0,419,0,0,0.2828,0.2923,6,0,0,95.84,63.24,0,-0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.458,3,14.23,25.49,31.13,47.68,79.81,75.56,10770,132.2,138.5,132.5,10170,0,1.253,2.504,200.9,-508.9,0,-508.9,231.4,45.3,8.5,5.83,5.48,100,99.99,67.5,100,1,0.996,0.912,0.861,47.06,92.08,92.11,92.11,-50.7,0,0,1.062,0,0,8.561,5.682,26.6,99.8,-10074,13,14,0.89,0.89,938.1,36.576,0,0,0,0,0,14.298,2,4,1,2,1,0,0,0,12,700.2,47.22382,14.75869,176.47,130313.7,40922,127.4,1,0,0,0,65,-257,-856,0.09,0,0,0,0,0,0.2,47.4,32.1,2.59,6.89,0.77,496.83,267.6,73.2,0,1662296592,54,142,35,35,255,255,1,1,0,0,0,0,0,0,0,0,112,243,163,163,76,13,0,0,0,0,0,0,1,1,60,60,2511,99.79,-3.66,2,60.76,-46.71,96.13,99.79,9.4,0,-0.06,0.35,1,0,3,14,0,15,130.6,4.981,8.068,3017.7,0,0.76,0,0,0,0,0,0,0,0,32.5,1,0,419,0,0,0.2828,0.2923,6,0,0,95.84,63.45,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.46,3,14.23,25.53,31.25,48.11,79.81,75.87,10777,132.3,138.7,132.7,10172,0,1.253,2.504,201,-508.8,0,-508.8,232.4,45.48,8.51,5.78,5.44,100,99.99,67.51,100,1,0.996,0.912,0.861,47.21,92.07,92.09,92.09,-50.7,0,0,1.062,0,0,8.561,5.682,26.6,99.8,-10074,13,14,0.89,0.89,938.1,36.599,0,0,0,0,0,14.3,2,4,1,2,1,0,0,0,12,700.2,47.22382,14.75869,176.47,130313.7,40922,127.4,1,0,0,0,65,-257,-856,0.09,0,0,0,0,0,0.2,47.4,32.1,2.59,6.89,0.77,496.83,267.6,73.2,0,1662296592,54,142,35,35,255,255,1,1,0,0,0,0,0,0,0,0,112,243,163,163,76,13,0,0,0,0,0,0,1,1,60,60,2511,99.79,-3.66,2,60.76,-46.71,96.13,99.79,9.4,0,-0.06,0.35,1,0,3,14,0,15,130.7,4.981,8.068,3017.7,0,0.76,0,0,0,0,0,0,0,0,32.5,1,0,419,0,0,0.2828,0.2923,6,0,0,95.84,63.66,0,-0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.462,3,14.23,25.41,31.25,48.55,79.82,76.18,10784,132.4,139,132.9,10175,0,1.253,2.504,201.1,-508.6,0,-508.6,233.3,45.66,8.52,5.73,5.4,100,99.99,67.52,100,1,0.996,0.912,0.861,47.37,92.05,92.07,92.07,-50.7,0,0,1.062,0,0,8.561,5.682,26.6,99.8,-10074,13,14,0.89,0.89,938.1,36.622,0,0,0,0,0,14.303,2,4,1,2,1,0,0,0,12,700.2,47.22382,14.75869,176.47,130313.7,40922,127.4,1,0,0,0,65,-257,-856,0.09,0,0,0,0,0,0.2,47.4,32.1,2.59,6.89,0.77,496.83,267.6,73.2,0,1662296592,54,142,35,35,255,255,1,1,0,0,0,0,0,0,0,0,112,243,163,163,76,13,0,0,0,0,0,0,1,1,60,60,2511,99.79,-3.66,2,60.76,-46.71,96.13,99.79,9.4,0,-0.07,0.36,1,0,3,14,0,15,130.7,4.981,8.068,3017.7,0,0.76,0,0,0,0,0,0,0,0,32.5,1,0,419,0,0,0.2828,0.2923,6,0,0,95.84,63.87,0,-0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.464,3,14.23,25.43,31.33,48.98,79.82,76.5,10792,132.4,139.2,133.2,10177,0,1.253,2.504,201.1,-508.5,0,-508.5,234.3,45.85,8.52,5.69,5.35,100,99.99,67.52,100,1,0.996,0.912,0.861,47.52,92.04,92.05,92.05,-50.7,0,0,1.062,0,0,8.561,5.682,26.6,99.8,-10074,13,14,0.89,0.89,938.1,36.645,0,0,0,0,0,14.306,2,4,1,2,1,0,0,0,12,700.2,47.22382,14.75869,176.47,130313.7,40922,127.4,1,0,0,0,65,-257,-856,0.08,0,0,0,0,0,0.2,47.4,32.1,2.59,6.89,0.77,496.83,267.6,73.2,0,1662296592,54,142,35,35,255,255,1,1,0,0,0,0,0,0,0,0,112,243,163,163,76,13,0,0,0,0,0,0,1,1,60,60,2511,99.79,-3.66,2,60.76,-46.71,96.13,99.79,9.4,0,-0.07,0.37,1,0,3,14,0,15,130.8,4.981,8.068,3017.7,0,0.76,0,0,0,0,0,0,0,0,32.5,1,0,419,0,0,0.2828,0.2923,6,0,0,95.84,64.08,0,-0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
